filename,key_0,key_1
202-19_002_results.txt,1.352145796590241,98.64785420340976
202-19_003_results.txt,1.8820577164366372,98.11794228356337
202-19_004_results.txt,11.548556430446194,88.4514435695538
202-19_005_results.txt,1.2470308788598574,98.75296912114014
202-19_006_results.txt,3.8419913419913416,96.15800865800865
296-19_001_results.txt,28.40760486872548,71.59239513127453
296-19_002_results.txt,39.76047904191617,60.23952095808384
296-19_003_results.txt,25.849872273531144,74.15012772646885
601-1-19_001_results.txt,27.87774279002349,72.12225720997651
601-1-19_002_results.txt,25.169840958177893,74.83015904182211
601-2-19_001_results.txt,27.2583981873707,72.7416018126293
601-2-19_002_results.txt,27.892306866376764,72.10769313362323
602-1-19_001_results.txt,45.234375,54.76562499999999
602-1-19_002_results.txt,37.8683750728014,62.1316249271986
602-2-19_001_results.txt,52.774480712166174,47.225519287833826
602-2-19_002_results.txt,41.39175830278796,58.60824169721204
643-1-19_001_results.txt,18.111094954195142,81.88890504580486
643-1-19_002_results.txt,17.537673879443584,82.46232612055641
643_2_19_001_results.txt,22.236059222360595,77.7639407776394
643_2_19_003_results.txt,18.294974166275246,81.70502583372475
Ms-10-22_001_results.txt,15.159944367176633,84.84005563282336
Ms-10-22_002_results.txt,10.37037037037037,89.62962962962962
Ms-10-22_003_results.txt,20.28526148969889,79.7147385103011
Ms-10-22_004_results.txt,15.875370919881307,84.1246290801187
Ms-11-22_001_results.txt,3.2676597789524267,96.73234022104758
Ms-11-22_003_results.txt,0.1678556441460344,99.83214435585397
Ms-11-22_004_results.txt,0.24085503537558334,99.75914496462441
Ms-12-22_001_results.txt,0.5154639175257731,99.48453608247422
Ms-12-22_003_results.txt,2.9585798816568047,97.0414201183432
Ms-12-22_004_results.txt,2.2813688212927756,97.71863117870723
Ms-13-22-1_001_results.txt,24.87864077669903,75.12135922330097
Ms-13-22-1_002_results.txt,14.173228346456693,85.8267716535433
Ms-13-22-1_003_results.txt,14.43661971830986,85.56338028169014
Ms-13-22-1_004_results.txt,17.01972242512783,82.98027757487218
Ms-14-22_001_results.txt,9.162303664921465,90.83769633507853
Ms-14-22_002_results.txt,0.5759539236861051,99.4240460763139
Ms-14-22_003_results.txt,0.4140786749482402,99.58592132505176
Ms-14-22_004_results.txt,3.565640194489465,96.43435980551054
Ms-14-22_005_results.txt,1.2747875354107647,98.72521246458923
Ms-14-22_006_results.txt,0.7137192704203014,99.2862807295797
Ms-15-23_001_results.txt,2.530044275774826,97.46995572422517
Ms-15-23_002_results.txt,3.867403314917127,96.13259668508287
Ms-15-23_003_results.txt,8.144796380090497,91.8552036199095
Ms-15-23_004_results.txt,2.272727272727273,97.72727272727273
Ms-15-23_005_results.txt,2.615278733654508,97.3847212663455
Ms-15-23_006_results.txt,1.893939393939394,98.10606060606061
Ms-15-23_007_results.txt,1.7006802721088436,98.29931972789116
Ms-16-23_001_results.txt,26.67509481668774,73.32490518331227
Ms-16-23_002_results.txt,14.485514485514486,85.51448551448551
Ms-16-23_003_results.txt,16.961789375582477,83.03821062441752
Ms-16-23_004_results.txt,14.59016393442623,85.40983606557377
Ms-16-23_005_results.txt,6.0606060606060606,93.93939393939394
Ms-17-23_001_results.txt,16.30094043887147,83.69905956112854
Ms-17-23_002_results.txt,18.503937007874015,81.49606299212599
Ms-17-23_003_results.txt,18.66883116883117,81.33116883116884
Ms-17-23_004_results.txt,0.45558086560364464,99.54441913439635
Ms-17-23_005_results.txt,11.411530815109344,88.58846918489066
Ms-18-23-1_001_results.txt,0,100.0
Ms-18-23-1_002_results.txt,0,100.0
Ms-18-23-1_003_results.txt,0,100.0
Ms-18-23-1_004_results.txt,0.3189792663476874,99.68102073365232
Ms-19-23_001_results.txt,2.2109351658201373,97.78906483417987
Ms-19-23_002_results.txt,3.7957523723452327,96.20424762765477
